hylak_id,fishnet,fish_id,image_sat,image_id,image_date,cloud_cover,sr_b1_60,sr_b2_60,sr_b3_60,sr_b4_60,sr_b5_60,sr_b7_60,qa_pixel_60,qa_radsat_60,sr_qa_aerosol_60
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20210806,2021-08-06,0.0,7602.96,7922.88,8413.92,8229.52,8555.48,7522.48,0,0.0,222.72
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20210907,2021-09-07,0.0,7540.76,7969.16,8822.32,8460.76,8868.72,7556.44,0,0.0,223.92
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20211025,2021-10-25,6.54,8055.04,8512.96,9400.64,9318.92,9615.28,8604.96,0,0.0,221.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20211110,2021-11-10,0.17,7665.96,7899.28,8389.16,8192.28,8263.8,7584.84,0,0.0,221.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20211212,2021-12-12,0.09,7850.6,8102.2,8614.16,8522.16,8604.8,8017.36,0,0.0,157.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220419,2022-04-19,27.57,7125.84,7334.64,7721.44,7505.68,7904.08,7462.68,0,0.0,157.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220505,2022-05-05,2.59,7234.68,7391.4,7706.56,7497.4,7860.12,7422.72,0,0.0,94.72
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220521,2022-05-21,13.1,7292.44,7492.56,7894.16,7674.56,8102.84,7496.52,0,0.0,157.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220606,2022-06-06,0.71,7290.0,7464.96,7798.4,7606.12,8000.44,7502.96,0,0.0,162.56
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220622,2022-06-22,0.02,7356.16,7520.96,7822.56,7655.24,7939.68,7423.32,0,0.0,93.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220708,2022-07-08,10.21,7297.36,7410.56,7658.52,7495.8,7701.16,7404.08,0,0.0,97.6
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220724,2022-07-24,0.0,7471.04,7790.52,8323.56,8135.84,8476.68,7492.24,0,0.0,221.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220809,2022-08-09,0.0,7527.2,7694.76,7962.48,7791.8,7897.28,7443.92,0,0.0,136.96
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220825,2022-08-25,0.0,7739.56,7999.32,8453.52,8267.32,8427.0,7631.12,0,0.0,157.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220910,2022-09-10,0.0,7794.8,8206.56,8945.6,8659.16,8828.04,7563.2,0,0.0,222.72
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20221028,2022-10-28,0.6,8217.44,8662.36,9427.36,9104.48,8742.64,7741.0,0,0.0,221.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230508,2023-05-08,0.01,7204.64,7358.56,7682.56,7497.48,7801.16,7394.52,0,0.0,115.2
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230524,2023-05-24,0.08,7272.8,7432.84,7752.0,7589.6,7904.24,7464.44,0,0.0,94.72
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230609,2023-06-09,0.0,7274.88,7400.16,7681.16,7511.72,7755.52,7413.4,0,0.0,98.56
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230625,2023-06-25,0.29,7305.68,7414.76,7665.56,7488.04,7677.36,7382.6,0,0.0,97.6
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230711,2023-07-11,0.0,7484.68,7770.6,8256.4,8061.8,8357.36,7468.88,0,0.0,222.72
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230727,2023-07-27,0.02,7648.44,7796.96,8072.32,7921.36,8102.92,7605.68,0,0.0,96.0
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230812,2023-08-12,0.0,7660.96,8126.36,8864.48,8651.44,8963.72,7549.36,0,0.0,221.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230913,2023-09-13,15.83,8024.88,8421.76,9106.68,8993.44,9339.6,8307.2,0,0.0,221.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230929,2023-09-29,8.75,7841.88,8201.36,8933.24,8666.04,8833.32,7730.52,0,0.0,222.72
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20231116,2023-11-16,18.36,7668.68,8158.04,9030.68,8917.72,9325.4,8748.48,0,0.0,222.72
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20240220,2024-02-20,16.2,7361.6,7581.64,7994.16,8028.32,8038.64,7668.12,0,0.0,158.4
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20240424,2024-04-24,9.09,7180.56,7305.8,7549.4,7428.6,7640.72,7399.68,0,0.0,93.44
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20240510,2024-05-10,3.04,7209.52,7351.72,7628.28,7482.6,7722.76,7395.0,0,0.0,93.44
1344508,1,799,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_177026_20230502,2023-05-02,3.36,7369.2,7502.8,7836.4,7739.72,8072.48,7572.92,0,0.0,93.68
1346027,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167026_20210725,2021-07-25,3.09,9578.52,9982.56,10704.56,10861.16,10702.72,9132.84,0,0.0,116.48
1416828,1,258,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167074_20210130,2021-01-30,24.88,7669.48,8151.8,9103.48,9128.2,8688.32,7848.44,0,0.0,218.88
1416828,1,258,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167075_20210130,2021-01-30,30.42,7704.52,8139.4,9065.84,9076.24,8611.56,7856.72,0,0.0,221.44
1419630,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167078_20240412,2024-04-12,14.52,7423.56,7562.84,7785.2,7661.16,8167.16,7536.28,0,0.0,157.44
1419630,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20240412,2024-04-12,9.07,7382.28,7545.48,7795.64,7678.0,8185.68,7537.4,0,0.0,157.44
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210303,2021-03-03,7.56,5754.619,5972.0455,6606.52,6535.2,7440.08,7469.76,0,0.0,170.24
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210319,2021-03-19,18.6,7593.84,7733.12,8122.12,7868.4,8338.8,7472.92,0,0.0,158.08
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210506,2021-05-06,22.15,7509.96,7767.04,8439.64,8152.48,8079.52,7517.2,0,0.0,164.8
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210623,2021-06-23,1.64,7715.24,7961.0,8704.2,8270.56,8532.0,7646.12,0,0.0,222.72
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210709,2021-07-09,0.26,7418.36,7760.04,8588.04,8257.04,8683.44,7743.64,0,0.0,221.76
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210911,2021-09-11,7.76,7852.72,8122.0,8910.32,8701.0,7997.64,7648.12,0,0.0,90.88
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210927,2021-09-27,1.68,7632.4,7897.08,8520.96,8287.2,8450.36,7713.28,0,0.0,154.88
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20211013,2021-10-13,2.13,7639.52,7880.28,8507.44,8194.8,8387.12,7748.8,0,0.0,157.44
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230512,2023-05-12,29.12,7133.04,7528.84,8580.48,8230.84,8961.4,7862.2,0,0.0,221.44
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230613,2023-06-13,8.43,7636.68,7883.36,8475.8,8280.68,8282.16,7651.28,0,0.0,94.72
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230629,2023-06-29,3.46,7573.32,7860.84,8465.28,8177.32,8629.16,7632.64,0,0.0,221.44
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230715,2023-07-15,18.35,7604.96,7856.36,8325.68,8079.6,8249.56,7656.76,0,0.0,93.44
1420306,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230731,2023-07-31,5.15,7581.16,7782.64,8208.04,8035.8,8698.8,7892.88,0,0.0,93.44
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20210619,2021-06-19,5.28,7333.56,7507.52,7910.0,7785.68,8894.76,7618.8,0,0.0,116.48
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20210705,2021-07-05,0.0,7393.52,7524.72,7832.12,7720.92,8602.84,7519.32,0,0.0,90.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20211009,2021-10-09,0.0,7803.12,8055.24,8596.6,8406.92,8886.44,7823.88,0,0.0,216.64
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20211025,2021-10-25,6.54,7755.6,8193.56,9075.64,8869.64,9195.68,8013.16,0,0.0,218.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20211110,2021-11-10,0.17,7607.44,7910.96,8514.4,8324.4,8479.2,7707.64,0,0.0,221.44
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20211212,2021-12-12,0.09,7541.28,7732.16,8152.88,8018.84,8136.84,7618.32,0,0.0,142.08
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220403,2022-04-03,31.72,7238.0,7454.76,7860.6,7627.36,8202.0,7614.68,0,0.0,157.2
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220419,2022-04-19,27.57,7180.04,7378.44,7726.08,7496.24,7969.8,7448.2,0,0.0,154.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220505,2022-05-05,2.59,7264.2,7411.08,7683.84,7482.2,7902.4,7414.76,0,0.0,92.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220521,2022-05-21,13.1,7238.32,7444.72,7831.28,7623.76,8163.92,7492.2,0,0.0,157.44
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220606,2022-06-06,0.71,7277.0,7467.68,7764.0,7601.64,8071.76,7509.24,0,0.0,156.0
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220622,2022-06-22,0.02,7350.24,7525.32,7801.56,7644.16,8005.52,7430.76,0,0.0,98.56
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220708,2022-07-08,10.21,7297.2,7409.12,7630.04,7487.96,7711.88,7409.44,0,0.0,94.96
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220724,2022-07-24,0.0,7429.32,7733.92,8260.68,8079.04,8513.48,7495.92,0,0.0,221.44
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220809,2022-08-09,0.0,7529.52,7678.2,7904.8,7741.24,7883.48,7428.0,0,0.0,121.6
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220825,2022-08-25,0.0,7628.08,7888.56,8287.84,8119.44,8340.36,7535.28,0,0.0,167.68
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220910,2022-09-10,0.0,7729.8,8157.12,8918.08,8639.32,8938.72,7578.6,0,0.0,218.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20221012,2022-10-12,3.69,8067.2,8563.56,9120.16,9143.12,9704.56,8762.24,0,0.0,213.76
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20221028,2022-10-28,0.6,8023.2,8341.32,8866.2,8604.76,8392.92,7640.52,0,0.0,218.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230508,2023-05-08,0.01,7267.72,7437.2,7860.6,7639.2,8733.8,7579.36,0,0.0,111.36
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230524,2023-05-24,0.08,7280.8,7458.6,7876.28,7665.64,8691.92,7567.2,0,0.0,90.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230609,2023-06-09,0.0,7355.0,7494.6,7848.36,7657.24,8612.48,7567.76,0,0.0,90.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230625,2023-06-25,0.29,7335.56,7446.2,7769.68,7598.56,8485.44,7514.8,0,0.0,94.24
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230711,2023-07-11,0.0,7539.32,7814.4,8309.6,8128.8,9064.96,7584.28,0,0.0,218.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230727,2023-07-27,0.02,7562.08,7717.36,8017.2,7885.56,8602.16,7613.92,0,0.0,106.24
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230812,2023-08-12,0.0,7599.68,8079.24,8875.56,8682.84,9481.32,7657.2,0,0.0,218.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230913,2023-09-13,15.83,8014.92,8400.0,9103.76,8990.4,9553.12,8244.4,0,0.0,218.88
1411244,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230929,2023-09-29,8.75,7756.88,8130.96,8913.96,8660.72,9373.64,7842.12,0,0.0,218.88
1411534,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20210315,2021-03-15,28.15,7316.12,7436.24,7869.16,7671.28,8196.0,7484.72,0,0.0,94.48
1411534,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20240220,2024-02-20,16.2,7319.72,7434.6,7876.48,7780.88,8336.0,7523.88,0,0.0,94.48
1090811,1,342,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_219068_20220113,2022-01-13,28.43,7193.56,7490.76,8276.16,8165.32,7728.16,7427.0,0,0.0,203.52
1317029,1,831,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_159022_20240404,2024-04-04,31.9,7273.2,8026.16,9490.8,10318.4,10256.4,8544.16,0,0.0,218.88
1338428,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167025_20240428,2024-04-28,1.24,7428.52,7998.52,9111.88,9005.48,9061.84,7792.04,0,0.0,221.44
1003616,1,791,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_003027_20230803,2023-08-03,2.99,7443.84,7514.68,7791.4,7687.16,8951.56,7535.4,0,0.0,97.92
1010283,1,761,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_002027_20221129,2022-11-29,34.61,7356.6,7341.84,7392.12,7213.12,7851.6,7637.24,0,0.0,151.12
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20220421,2022-04-21,5.64,7342.92,7459.36,7768.0,7891.4,8330.4,7463.2,0,0.0,94.72
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20220507,2022-05-07,3.59,7346.72,7475.32,7805.52,7906.76,8220.12,7481.84,0,0.0,151.04
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20220608,2022-06-08,0.01,7385.4,7509.4,7860.72,8020.96,8076.72,7455.36,0,0.0,159.52
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20220624,2022-06-24,24.38,7250.48,7494.44,8001.0,8204.64,8209.48,7438.04,0,0.0,158.72
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20220710,2022-07-10,0.21,7516.04,7822.92,8476.16,8682.32,8502.12,7527.2,0,0.0,221.44
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20220726,2022-07-26,0.74,7523.28,7817.36,8423.6,8677.52,8351.72,7451.12,0,0.0,157.44
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20220811,2022-08-11,0.01,7454.96,7760.36,8398.88,8622.48,8235.0,7421.88,0,0.0,158.24
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20220827,2022-08-27,0.04,7558.84,7957.12,8742.04,8976.2,8652.96,7553.84,0,0.0,223.68
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169080_20220421,2022-04-21,0.03,7334.68,7461.4,7768.0,7907.24,8332.28,7459.72,0,0.0,90.88
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169080_20220507,2022-05-07,17.7,7346.68,7462.32,7761.16,7875.92,8180.76,7478.16,0,0.0,92.16
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169080_20220523,2022-05-23,16.24,7348.24,7495.76,7787.48,7939.2,8119.12,7429.68,0,0.0,90.88
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169080_20220608,2022-06-08,0.43,7358.0,7547.2,7940.52,8142.32,8192.12,7461.96,0,0.0,90.88
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169080_20220624,2022-06-24,2.73,7320.4,7551.76,8016.2,8233.56,8225.24,7438.4,0,0.0,90.88
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169080_20220710,2022-07-10,2.21,7525.28,7877.56,8527.96,8762.32,8563.12,7527.28,0,0.0,195.84
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169080_20220726,2022-07-26,1.02,7466.52,7786.28,8396.6,8670.52,8347.44,7447.68,0,0.0,90.88
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169080_20220811,2022-08-11,0.22,7601.84,7888.24,8468.28,8697.68,8291.6,7423.16,0,0.0,90.88
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169080_20220827,2022-08-27,0.13,7570.6,7983.48,8756.2,9001.76,8668.56,7554.52,0,0.0,162.56
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20220428,2022-04-28,40.3,7331.36,7447.68,7768.0,7852.92,8224.12,7467.76,0,0.0,157.44
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20220530,2022-05-30,0.4,7375.36,7539.84,7914.64,8115.64,8167.48,7474.08,0,0.0,95.36
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20220615,2022-06-15,1.01,7430.52,7662.24,8139.68,8415.24,8294.8,7467.52,0,0.0,93.44
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20220701,2022-07-01,0.0,7394.6,7621.24,8119.76,8351.28,8265.4,7476.2,0,0.0,98.08
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20220717,2022-07-17,13.21,7406.64,7684.2,8302.28,8581.08,8300.24,7435.0,0,0.0,91.68
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20220818,2022-08-18,0.01,7606.2,7954.04,8641.08,8910.52,8454.16,7493.76,0,0.0,90.88
1420727,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20220903,2022-09-03,0.0,7620.76,8059.4,8898.92,9172.04,8910.88,7562.2,0,0.0,186.16
1334006,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167024_20231206,2023-12-06,43.78,7388.24,7412.0,8003.28,7694.76,9890.36,9272.8,0,0.0,225.44
1334006,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167024_20240428,2024-04-28,43.59,7228.6,7881.24,9169.44,9270.44,8629.0,7864.8,0,0.0,221.44
1334006,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_168024_20240419,2024-04-19,0.0,7938.04,8448.84,9659.88,10128.64,8360.28,7685.92,0,0.0,157.44
1407353,1,415,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_116060_20230523,2023-05-23,36.88,7867.36,8077.68,8589.88,8522.32,8351.0,7517.8,0,0.0,158.72
1407353,1,415,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_116061_20230624,2023-06-24,15.15,8365.8,8784.28,9936.6,10151.36,10060.4,7940.04,0,0.0,154.88
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_216070_20220617,2022-06-17,3.65,7349.36,7490.68,7795.36,7859.8,9136.32,7848.44,0,0.0,97.36
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_216070_20220804,2022-08-04,8.9,7454.12,7628.56,8009.88,8127.72,9528.8,7999.76,0,0.0,94.72
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_216070_20220905,2022-09-05,42.25,7391.4,7598.56,8066.52,8194.28,9766.48,8182.96,0,0.0,153.6
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_216070_20221007,2022-10-07,31.9,7410.68,7722.16,8387.8,8501.68,10904.68,8497.48,0,0.0,160.08
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_216070_20231010,2023-10-10,45.02,7488.84,7712.56,8212.08,8244.04,9722.96,8488.8,0,0.0,158.72
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_216070_20231111,2023-11-11,15.42,7538.2,7717.48,8127.72,8194.32,9250.6,8344.28,0,0.0,94.72
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_216070_20231127,2023-11-27,31.28,7039.52,7324.32,8014.64,8111.88,9097.44,8195.12,0,0.0,202.24
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_216070_20240318,2024-03-18,6.77,7340.68,7526.08,7933.28,7915.72,9079.96,7981.16,0,0.0,145.92
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20220320,2022-03-20,39.32,7281.6,7501.36,7984.08,7898.68,9270.72,7953.48,0,0.0,190.8
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20220421,2022-04-21,14.72,7257.36,7415.4,7729.84,7704.32,9076.0,7810.76,0,0.0,96.8
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20220608,2022-06-08,0.03,7355.8,7497.88,7860.56,7896.88,9693.92,7982.0,0,0.0,93.52
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20220624,2022-06-24,37.38,7368.32,7503.52,7842.28,7899.4,9175.56,7918.04,0,0.0,116.56
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20220811,2022-08-11,0.35,7405.96,7610.68,8073.72,8207.12,10132.52,8169.64,0,0.0,93.52
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20220912,2022-09-12,6.26,7541.08,7711.12,8140.48,8286.04,9815.68,8331.08,0,0.0,90.96
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20230713,2023-07-13,0.0,7342.28,7460.24,7807.32,7728.44,10122.6,7969.04,0,0.0,91.04
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20230814,2023-08-14,33.35,7039.44,7241.08,7830.48,7716.0,10608.4,8251.76,0,0.0,201.12
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20230915,2023-09-15,0.01,7340.4,7528.4,7917.4,7906.8,9479.48,8130.56,0,0.0,95.28
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20231001,2023-10-01,20.95,7892.36,8185.44,8787.44,8821.12,10347.8,8930.08,0,0.0,170.32
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20231118,2023-11-18,9.68,8252.36,8643.8,9318.4,9489.12,10730.56,9471.28,0,0.0,147.28
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20231204,2023-12-04,9.62,8157.96,8456.68,8992.36,9230.6,10069.56,8910.88,0,0.0,90.96
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20240206,2024-02-06,36.73,8287.44,8536.08,8898.32,8930.64,9847.8,8720.52,0,0.0,93.52
1094103,1,312,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_217070_20240325,2024-03-25,17.16,7664.72,7816.96,8203.76,8284.12,9104.24,8087.2,0,0.0,94.72
1339822,1,805,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_126026_20211115,2021-11-15,0.34,12808.48,14915.56,17976.64,17982.56,10696.88,7490.72,0,0.0,221.44
1339822,1,805,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_127025_20211021,2021-10-21,2.62,12658.24,14688.88,17945.52,18468.08,10771.72,7407.92,0,0.0,157.44
1339822,1,805,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_127025_20211106,2021-11-06,0.18,12158.84,14190.76,17386.12,17744.76,10468.2,7426.88,0,0.0,157.44
1411369,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20220809,2022-08-09,0.0,7783.72,7919.52,8293.6,8371.0,9912.28,8025.96,0,0.0,94.72
1013234,1,761,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_002027_20221012,2022-10-12,15.43,7395.24,7472.2,7803.68,7669.8,9581.56,7913.16,0,0.0,94.8
169005,1,769,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171027_20211126,2021-11-26,4.37,6498.0,6240.84,6979.52,6607.96,7889.16,7820.32,0,0.0,220.48
117048,1,399,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_011061_20210330,2021-03-30,22.15,8779.0,9181.64,10311.12,10267.96,11307.56,9780.44,0,0.0,147.2
117048,1,399,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_011061_20220418,2022-04-18,37.01,8920.84,9275.16,10283.32,10175.88,11149.28,9944.6,0,0.0,139.52
117048,1,399,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_011061_20230507,2023-05-07,29.57,8225.0,8633.08,9905.6,9631.28,10778.04,9190.88,0,0.0,181.76
117048,1,399,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_011061_20230726,2023-07-26,27.47,8551.44,8896.52,9833.68,9735.56,10331.0,9338.16,0,0.0,152.32
